iso_code,continent,location,date,new_cases,new_cases_per_million,total_deaths_per_million,reproduction_rate,icu_patients_per_million,hosp_patients_per_million,new_tests_per_thousand,positive_rate,tests_per_case,people_fully_vaccinated_per_hundred,stringency_index
FRA,Europe,France,8/20/2022,0,0,2277.743,0.85,14.12,236.555,0,0,0,78.6600,11.11
FRA,Europe,France,8/21/2022,0,0,2277.743,0.86,14.001,236.792,0,0,0,78.6600,11.11
FRA,Europe,France,8/22/2022,35,574.026,2279.464,0.87,13.631,236.57,0,0,0,78.6600,11.11
FRA,Europe,France,8/23/2022,39,429.949,2280.769,0.87,12.919,232.565,0,0,0,78.6600,0
FRA,Europe,France,8/24/2022,0,315.757,2281.614,0.88,12.652,230.652,0,0,0,78.6600,0
FRA,Europe,France,8/25/2022,56,294.221,2282.267,0.89,12.681,228.59,0,0,0,78.6600,0
FRA,Europe,France,8/26/2022,0,268.696,2283.023,0.91,12.533,225.95,0,0,0,78.6700,0
FRA,Europe,France,8/27/2022,0,0,2283.023,0.92,12.4,224.081,0,0,0,78.6700,0
FRA,Europe,France,8/28/2022,0,0,2283.023,0.93,12.474,224.511,0,0,0,78.6700,0
FRA,Europe,France,8/29/2022,0,530.228,2284.655,0.94,12.577,221.426,0,0,0,78.6700,0
FRA,Europe,France,8/30/2022,24,407.834,2285.723,0.95,12.666,217.941,0,0,0,78.6700,0
FRA,Europe,France,8/31/2022,20,285.367,2286.524,0.96,12.429,214.841,0,0,0,78.6700,0
FRA,Europe,France,9/1/2022,25,276.557,2287.132,0.97,12.073,213.447,0,0,0,78.6700,0
FRA,Europe,France,9/2/2022,0,243.229,2287.948,0.99,11.851,209.976,0,0,0,78.6700,0
FRA,Europe,France,9/3/2022,0,0,2287.948,1.01,11.747,207.796,0,0,0,78.6800,0
FRA,Europe,France,9/4/2022,0,0,2287.948,1.02,11.762,207.87,0,0,0,78.6800,0
FRA,Europe,France,9/5/2022,16,473.644,2289.193,1.04,11.643,206.95,0,0,0,78.6800,0
FRA,Europe,France,9/6/2022,20,399.247,2290.083,1.06,11.584,204.666,0,0,0,78.6800,0
FRA,Europe,France,9/7/2022,0,298.745,2290.766,1.08,11.747,202.649,0,0,0,78.6800,0
FRA,Europe,France,9/8/2022,0,294.652,2291.626,1.11,11.421,199.119,0,0,0,78.6800,0
FRA,Europe,France,9/9/2022,0,283.098,2292.086,1.14,11.005,197.057,0,0,0,78.6800,0
FRA,Europe,France,9/10/2022,0,0,2292.086,1.17,11.05,196.286,0,0,0,78.6800,0
FRA,Europe,France,9/11/2022,0,0,2292.086,1.2,10.99,196.271,0,0,0,78.6800,0
FRA,Europe,France,9/12/2022,22,600.961,2292.99,1.23,10.753,195.53,0,0,0,78.6800,0
FRA,Europe,France,9/13/2022,18,680.772,2293.94,1.25,10.783,193.779,0,0,0,78.6800,0
FRA,Europe,France,9/14/2022,0,437.928,2294.207,1.27,10.827,192.385,0,0,0,78.6900,0
FRA,Europe,France,9/15/2022,18,493.355,2294.696,1.27,10.931,192.756,0,0,0,78.6900,0
FRA,Europe,France,9/16/2022,0,425.469,2295.111,1.28,10.798,191.881,0,0,0,78.6900,0
FRA,Europe,France,9/17/2022,0,0,2295.111,1.28,10.798,191.94,0,0,0,78.6900,0
FRA,Europe,France,9/18/2022,0,0,2295.111,1.29,10.753,191.925,0,0,0,78.6900,0
FRA,Europe,France,9/19/2022,1,912.432,2296.164,1.3,10.427,192.103,0,0,0,78.6900,0
FRA,Europe,France,9/20/2022,1,768.533,2296.876,0,10.442,191.273,0,0,0,78.6900,0
FRA,Europe,France,9/21/2022,0,567.322,2297.366,0,10.368,190.694,0,0,0,78.6900,0
FRA,Europe,France,9/22/2022,1,570.496,2297.811,0,10.486,191.451,0,0,0,0.0000,0
CAN,North America,Canada,3/1/2020,5,0.131,0,0,0,0,0.003,0.0522,19.2,0.0000,2.78
CAN,North America,Canada,3/2/2020,7,0.183,0,0,0,0,0,0.0618,16.2,0.0000,2.78
CAN,North America,Canada,3/3/2020,6,0.157,0,0,0,0,0,0.0635,15.8,0.0000,2.78
CAN,North America,Canada,3/4/2020,8,0.21,0,0,0,0,0,0.0626,16,0.0000,2.78
CAN,North America,Canada,3/5/2020,12,0.315,0,0,0,0,0,0.0673,14.9,0.0000,2.78
CAN,North America,Canada,3/6/2020,19,0.498,0,0,0,0,0.008,0.0651,15.4,0.0000,2.78
CAN,North America,Canada,3/7/2020,8,0.21,0,0,0,0,0.01,0.0516,19.4,0.0000,2.78
CAN,North America,Canada,3/8/2020,22,0.577,0,0,0,0,0.024,0.0397,25.2,0.0000,2.78
CAN,North America,Canada,3/9/2020,24,0.629,0.026,2.24,0,0.105,0.022,0.0347,28.8,0.0000,2.78
CAN,North America,Canada,3/10/2020,21,0.55,0.026,2.27,0,0.131,0,0.033,30.3,0.0000,2.78
CAN,North America,Canada,3/11/2020,63,1.651,0.026,2.32,0,0.131,0,0.043,23.2,0.0000,13.89
CAN,North America,Canada,3/12/2020,61,1.599,0.026,2.35,0,0.131,0.05,0.0386,25.9,0.0000,22.22
CAN,North America,Canada,3/13/2020,97,2.542,0.026,2.37,0.026,0.183,0.083,0.0349,28.7,0.0000,22.22
CAN,North America,Canada,3/14/2020,67,1.756,0.026,2.38,0.052,0.236,0.087,0.031,32.2,0.0000,24.07
CAN,North America,Canada,3/15/2020,96,2.516,0.026,2.4,0.052,0.236,0.109,0.0293,34.2,0.0000,24.07
CAN,North America,Canada,3/16/2020,151,3.958,0.105,2.42,0.052,0.446,0.118,0.0303,33,0.0000,43.52
CAN,North America,Canada,3/17/2020,154,4.036,0.157,2.43,0.157,0.577,0.132,0.0303,33,0.0000,43.52
CAN,North America,Canada,3/18/2020,243,6.369,0.288,2.43,0.367,0.812,0.191,0.0296,33.8,0.0000,62.96
